201,1,0.2007992007992008,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
201,2,0.2007992007992008,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
202,1,0.2017982017982018,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
202,2,0.2017982017982018,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
203,1,0.20279720279720279,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
203,2,0.20279720279720279,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
204,1,0.2037962037962038,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
204,2,0.2037962037962038,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
205,1,0.2047952047952048,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
205,2,0.2047952047952048,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
206,1,0.2057942057942058,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
206,2,0.2057942057942058,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
207,1,0.20679320679320679,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
207,2,0.20679320679320679,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
208,1,0.2077922077922078,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
208,2,0.2077922077922078,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
209,1,0.2087912087912088,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
209,2,0.2087912087912088,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
210,1,0.2097902097902098,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
210,2,0.2097902097902098,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
211,1,0.21078921078921078,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
211,2,0.21078921078921078,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
212,1,0.21178821178821178,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
212,2,0.21178821178821178,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
213,1,0.2127872127872128,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
213,2,0.2127872127872128,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
214,1,0.2137862137862138,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
214,2,0.2137862137862138,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
215,1,0.21478521478521478,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
215,2,0.21478521478521478,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
216,1,0.21578421578421578,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
216,2,0.21578421578421578,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
217,1,0.21678321678321677,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
217,2,0.21678321678321677,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
218,1,0.2177822177822178,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
218,2,0.2177822177822178,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
219,1,0.21878121878121878,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
219,2,0.21878121878121878,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
220,1,0.21978021978021978,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
220,2,0.21978021978021978,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
221,1,0.22077922077922077,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
221,2,0.22077922077922077,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
222,1,0.2217782217782218,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
222,2,0.2217782217782218,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
223,1,0.22277722277722278,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
223,2,0.22277722277722278,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
224,1,0.22377622377622378,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
224,2,0.22377622377622378,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
225,1,0.22477522477522477,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
225,2,0.22477522477522477,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
226,1,0.22577422577422576,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
226,2,0.22577422577422576,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
227,1,0.22677322677322678,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
227,2,0.22677322677322678,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
228,1,0.22777222777222778,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
228,2,0.22777222777222778,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
229,1,0.22877122877122877,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
229,2,0.22877122877122877,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
230,1,0.22977022977022976,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
230,2,0.22977022977022976,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
231,1,0.23076923076923078,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
231,2,0.23076923076923078,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
232,1,0.23176823176823177,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
232,2,0.23176823176823177,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
233,1,0.23276723276723277,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
233,2,0.23276723276723277,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
234,1,0.23376623376623376,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
234,2,0.23376623376623376,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
235,1,0.23476523476523475,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
235,2,0.23476523476523475,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
236,1,0.23576423576423577,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
236,2,0.23576423576423577,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
237,1,0.23676323676323677,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
237,2,0.23676323676323677,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
238,1,0.23776223776223776,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
238,2,0.23776223776223776,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
239,1,0.23876123876123875,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
239,2,0.23876123876123875,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
240,1,0.23976023976023977,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
240,2,0.23976023976023977,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
241,1,0.24075924075924077,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
241,2,0.24075924075924077,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
242,1,0.24175824175824176,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
242,2,0.24175824175824176,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
243,1,0.24275724275724275,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
243,2,0.24275724275724275,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
244,1,0.24375624375624375,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
244,2,0.24375624375624375,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
245,1,0.24475524475524477,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
245,2,0.24475524475524477,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
246,1,0.24575424575424576,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
246,2,0.24575424575424576,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
247,1,0.24675324675324675,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
247,2,0.24675324675324675,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
248,1,0.24775224775224775,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
248,2,0.24775224775224775,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
249,1,0.24875124875124874,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
249,2,0.24875124875124874,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
250,1,0.24975024975024976,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
250,2,0.24975024975024976,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
251,1,0.25074925074925075,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
251,2,0.25074925074925075,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
252,1,0.2517482517482518,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
252,2,0.2517482517482518,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
253,1,0.25274725274725274,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
253,2,0.25274725274725274,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
254,1,0.25374625374625376,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
254,2,0.25374625374625376,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
255,1,0.2547452547452547,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
255,2,0.2547452547452547,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
256,1,0.25574425574425574,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
256,2,0.25574425574425574,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
257,1,0.25674325674325676,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
257,2,0.25674325674325676,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
258,1,0.25774225774225773,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
258,2,0.25774225774225773,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
259,1,0.25874125874125875,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
259,2,0.25874125874125875,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
260,1,0.2597402597402597,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
260,2,0.2597402597402597,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
261,1,0.26073926073926074,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
261,2,0.26073926073926074,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
262,1,0.26173826173826176,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
262,2,0.26173826173826176,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
263,1,0.2627372627372627,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
263,2,0.2627372627372627,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
264,1,0.26373626373626374,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
264,2,0.26373626373626374,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
265,1,0.2647352647352647,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
265,2,0.2647352647352647,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
266,1,0.26573426573426573,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
266,2,0.26573426573426573,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
267,1,0.26673326673326675,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
267,2,0.26673326673326675,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
268,1,0.2677322677322677,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
268,2,0.2677322677322677,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
269,1,0.26873126873126874,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
269,2,0.26873126873126874,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
270,1,0.26973026973026976,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
270,2,0.26973026973026976,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
271,1,0.2707292707292707,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
271,2,0.2707292707292707,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
272,1,0.27172827172827174,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
272,2,0.27172827172827174,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
273,1,0.2727272727272727,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
273,2,0.2727272727272727,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
274,1,0.27372627372627373,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
274,2,0.27372627372627373,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
275,1,0.27472527472527475,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
275,2,0.27472527472527475,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
276,1,0.2757242757242757,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
276,2,0.2757242757242757,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
277,1,0.27672327672327673,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
277,2,0.27672327672327673,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
278,1,0.2777222777222777,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
278,2,0.2777222777222777,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
279,1,0.2787212787212787,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
279,2,0.2787212787212787,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
280,1,0.27972027972027974,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
280,2,0.27972027972027974,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
281,1,0.2807192807192807,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
281,2,0.2807192807192807,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
282,1,0.2817182817182817,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
282,2,0.2817182817182817,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
283,1,0.2827172827172827,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
283,2,0.2827172827172827,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
284,1,0.2837162837162837,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
284,2,0.2837162837162837,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
285,1,0.28471528471528473,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
285,2,0.28471528471528473,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
286,1,0.2857142857142857,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
286,2,0.2857142857142857,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
287,1,0.2867132867132867,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
287,2,0.2867132867132867,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
288,1,0.28771228771228774,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
288,2,0.28771228771228774,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
289,1,0.2887112887112887,shimizu_agent@4,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
289,2,0.2887112887112887,BoulwareNegotiationParty@5,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
