sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.786;965;;1000rounds;Yes;Yes;2;0.53867;0.63229;0.00000;0.13247;1.17095;shimizu_agent@60;shimizu_agent@61;0.7106251135607424;0.8341338761961201;0.5386664536357576;0.6322882886823354;0.5386664536357576;0.6322882886823354;0.0;0.0;0.5386664536357576;0.6322882886823354;Travel-A-prof1.xml;Travel-A-prof2.xml
0.363;688;;1000rounds;Yes;Yes;2;0.64041;0.68260;0.04539;0.04539;1.32301;shimizu_agent@62;TitForTatAgent@63;0.831595710924924;0.7801993105176359;0.6825981011795936;0.6404104313003677;0.6825981011795936;0.0;0.0;0.0;0.6825981011795936;0.6404104313003677;Travel-A-prof1.xml;Travel-A-prof2.xml
0.285;519;;1000rounds;Yes;Yes;2;0.65908;0.79237;0.00000;0.04526;1.45145;shimizu_agent@68;TimeDependentAgent@69;0.9195578738934735;0.7648790432459178;0.7923653132631374;0.6590815433332585;0.7923653132631374;0.0;0.0;0.0;0.7923653132631374;0.6590815433332585;Travel-A-prof1.xml;Travel-A-prof2.xml
0.603;611;;1000rounds;Yes;Yes;2;0.67305;0.74052;0.00000;0.00000;1.41357;shimizu_agent@70;RandomAgent@71;0.8824121625110543;0.8020154681025256;0.7405169310880285;0.6730483308778858;0.7405169310880285;0.0;0.0;0.0;0.7405169310880285;0.6730483308778858;Travel-A-prof1.xml;Travel-A-prof2.xml
1.367;993;;1000rounds;Yes;Yes;2;0.60307;0.66352;0.00000;0.00000;1.26659;shimizu_agent@76;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@77;0.8824121625110543;0.8020154681025256;0.6635231414020657;0.6030694560397897;0.6635231414020657;0.6030694560397897;0.0;0.0;0.6635231414020657;0.6030694560397897;Travel-A-prof1.xml;Travel-A-prof2.xml
