sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.973;580;;1000rounds;Yes;Yes;2;0.52768;0.55084;0.00000;0.09174;1.07852;shimizu_agent@0;TitForTatAgent@1;0.9358368509125479;0.8965005194049658;0.5508369370194742;0.5276834307858924;0.5508369370194742;0.0;0.0;0.0;0.5508369370194742;0.5276834307858924;Domain16_util2.xml;Domain16_util6.xml
0.030;50;;1000rounds;Yes;Yes;2;0.87836;0.95082;0.00000;0.06440;1.82918;shimizu_agent@2;TitForTatAgent@3;0.9944334044185239;0.9186594987563379;0.9508152169280688;0.8783649329477086;0.9508152169280688;0.0;0.0;0.0;0.9508152169280688;0.8783649329477086;Domain16_util1.xml;Domain16_util6.xml
0.251;496;;1000rounds;Yes;Yes;2;0.54515;0.60474;0.00000;0.03317;1.14989;shimizu_agent@4;TimeDependentAgent@5;0.951376142639536;0.8576238759054109;0.6047400559722417;0.5451466433446973;0.6047400559722417;0.0;0.0;0.0;0.6047400559722417;0.5451466433446973;Domain16_util2.xml;Domain16_util6.xml
0.091;190;;1000rounds;Yes;Yes;2;0.81149;0.83114;0.00000;0.01935;1.64263;shimizu_agent@6;TimeDependentAgent@7;0.9881200681371981;0.964760267620042;0.8311400183270088;0.8114913281971281;0.8311400183270088;0.0;0.0;0.0;0.8311400183270088;0.8114913281971281;Domain16_util1.xml;Domain16_util6.xml
0.030;51;;1000rounds;Yes;Yes;2;0.76869;0.94879;0.00000;0.19872;1.71748;shimizu_agent@8;RandomAgent@9;0.9932229277707123;0.8046942238536783;0.9487889389969715;0.7686944768590511;0.9487889389969715;0.0;0.0;0.0;0.9487889389969715;0.7686944768590511;Domain16_util2.xml;Domain16_util6.xml
0.006;3;;1000rounds;Yes;Yes;2;0.83754;0.99817;0.00000;0.14581;1.83571;shimizu_agent@10;RandomAgent@11;0.9999999999999996;0.8390728174451942;0.9981709240888468;0.8375380895671022;0.9981709240888468;0.0;0.0;0.0;0.9981709240888468;0.8375380895671022;Domain16_util1.xml;Domain16_util6.xml
0.557;700;;1000rounds;Yes;Yes;2;0.45229;0.50173;0.00000;0.06014;0.95402;shimizu_agent@12;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@13;0.951376142639536;0.8576238759054109;0.5017300035258629;0.45228759792951784;0.5017300035258629;0.45228759792951784;0.0;0.0;0.5017300035258629;0.45228759792951784;Domain16_util2.xml;Domain16_util6.xml
0.230;386;;1000rounds;Yes;Yes;2;0.64580;0.69907;0.00000;0.04542;1.34488;shimizu_agent@14;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@15;0.9944334044185239;0.9186594987563379;0.6990719151946343;0.6458039848157107;0.6990719151946343;0.6458039848157107;0.0;0.0;0.6990719151946343;0.6458039848157107;Domain16_util1.xml;Domain16_util6.xml
0.277;484;;1000rounds;Yes;Yes;2;0.52168;0.62169;0.00000;0.01215;1.14337;shimizu_agent@16;TitForTatAgent@17;0.9673639260100955;0.8117377327368888;0.6216942875907473;0.5216782411411958;0.6216942875907473;0.0;0.0;0.0;0.6216942875907473;0.5216782411411958;Domain16_util2.xml;Domain16_util5.xml
0.057;114;;1000rounds;Yes;Yes;2;0.83510;0.89039;0.00000;0.05013;1.72549;shimizu_agent@18;TitForTatAgent@19;0.9874247177506319;0.9261057553616229;0.8903929155001845;0.8350996169676432;0.8903929155001845;0.0;0.0;0.0;0.8903929155001845;0.8350996169676432;Domain16_util1.xml;Domain16_util5.xml
0.279;558;;1000rounds;Yes;Yes;2;0.51966;0.56719;0.00000;0.12339;1.08685;shimizu_agent@20;TimeDependentAgent@21;0.9444054457629794;0.8652657463440134;0.5671883854339637;0.5196588857486792;0.5671883854339637;0.0;0.0;0.0;0.5671883854339637;0.5196588857486792;Domain16_util2.xml;Domain16_util5.xml
0.114;239;;1000rounds;Yes;Yes;2;0.74696;0.79409;0.00000;0.04288;1.54105;shimizu_agent@22;TimeDependentAgent@23;0.9873836870152098;0.9287806852644447;0.7940920366341018;0.7469612427744093;0.7940920366341018;0.0;0.0;0.0;0.7940920366341018;0.7469612427744093;Domain16_util1.xml;Domain16_util5.xml
0.159;285;;1000rounds;Yes;Yes;2;0.62591;0.74591;0.00000;0.10215;1.37182;shimizu_agent@24;RandomAgent@25;0.9673639260100955;0.8117377327368888;0.7459124013242897;0.6259125704311082;0.7459124013242897;0.0;0.0;0.0;0.7459124013242897;0.6259125704311082;Domain16_util2.xml;Domain16_util5.xml
0.002;2;;1000rounds;Yes;Yes;2;0.82401;0.99909;0.00000;0.15428;1.82310;shimizu_agent@26;RandomAgent@27;0.9999999999999996;0.8247647800277967;0.9990850434716988;0.8240101561079978;0.9990850434716988;0.0;0.0;0.0;0.9990850434716988;0.8240101561079978;Domain16_util1.xml;Domain16_util5.xml
0.694;764;;1000rounds;Yes;Yes;2;0.42531;0.46971;0.00505;0.09734;0.89502;shimizu_agent@28;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@29;0.9444054457629794;0.8551179215153852;0.46971408252736946;0.4253056055101534;0.46971408252736946;0.4253056055101534;0.0;0.0;0.46971408252736946;0.4253056055101534;Domain16_util2.xml;Domain16_util5.xml
0.209;338;;1000rounds;Yes;Yes;2;0.68028;0.72532;0.00000;0.04032;1.40561;shimizu_agent@30;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@31;0.9874247177506319;0.9261057553616229;0.7253242262689726;0.680281674517036;0.7253242262689726;0.680281674517036;0.0;0.0;0.7253242262689726;0.680281674517036;Domain16_util1.xml;Domain16_util5.xml
0.047;78;;1000rounds;Yes;Yes;2;0.83569;0.91174;0.00000;0.10099;1.74744;shimizu_agent@32;TitForTatAgent@33;0.978325627588891;0.8967226078270019;0.911743467355304;0.8356941254120377;0.911743467355304;0.0;0.0;0.0;0.911743467355304;0.8356941254120377;Domain16_util2.xml;Domain16_util4.xml
1.276;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.42792;0.42792;0.00000;shimizu_agent@34;TitForTatAgent@35;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util1.xml;Domain16_util4.xml
0.189;343;;1000rounds;Yes;Yes;2;0.65569;0.71536;0.00000;0.04956;1.37105;shimizu_agent@38;TimeDependentAgent@39;0.978325627588891;0.8967226078270019;0.7153587715480897;0.6556900535616793;0.7153587715480897;0.0;0.0;0.0;0.7153587715480897;0.6556900535616793;Domain16_util2.xml;Domain16_util4.xml
1.483;978;;1000rounds;Yes;Yes;2;0.29316;0.33453;0.00226;0.12918;0.62768;shimizu_agent@40;TimeDependentAgent@41;0.8181437722701903;0.7169661084690133;0.3345265867800678;0.2931565737371632;0.3345265867800678;0.0;0.0;0.0;0.3345265867800678;0.2931565737371632;Domain16_util1.xml;Domain16_util4.xml
0.004;5;;1000rounds;Yes;Yes;2;0.83261;0.99632;0.00000;0.17249;1.82893;shimizu_agent@42;RandomAgent@43;0.999972989055042;0.835667137777691;0.996318281471197;0.8326129362548157;0.996318281471197;0.0;0.0;0.0;0.996318281471197;0.8326129362548157;Domain16_util2.xml;Domain16_util4.xml
1.481;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.42792;0.42792;0.00000;shimizu_agent@44;RandomAgent@45;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util1.xml;Domain16_util4.xml
0.277;502;;1000rounds;Yes;Yes;2;0.56688;0.61846;0.00000;0.06778;1.18534;shimizu_agent@46;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@47;0.978325627588891;0.8967226078270019;0.6184643270097746;0.5668776617157425;0.6184643270097746;0.5668776617157425;0.0;0.0;0.6184643270097746;0.5668776617157425;Domain16_util2.xml;Domain16_util4.xml
1.240;994;;1000rounds;Yes;Yes;2;0.30158;0.32373;0.00000;0.08464;0.62531;shimizu_agent@48;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@49;0.7484487909575746;0.8034172050954453;0.3015799203844666;0.3237288905740639;0.3015799203844666;0.3237288905740639;0.0;0.0;0.3015799203844666;0.3237288905740639;Domain16_util1.xml;Domain16_util4.xml
0.069;103;;1000rounds;Yes;Yes;2;0.80302;0.89114;0.00000;0.11069;1.69416;shimizu_agent@50;TitForTatAgent@51;0.9783526385338488;0.8816057069548753;0.8911403099620813;0.8030175951050252;0.8911403099620813;0.0;0.0;0.0;0.8911403099620813;0.8030175951050252;Domain16_util2.xml;Domain16_util3.xml
0.274;371;;1000rounds;Yes;Yes;2;0.60904;0.67694;0.00000;0.02474;1.28598;shimizu_agent@52;TitForTatAgent@53;0.949820962617747;0.8545459595356371;0.6769413415796572;0.6090384515153479;0.6769413415796572;0.0;0.0;0.0;0.6769413415796572;0.6090384515153479;Domain16_util1.xml;Domain16_util3.xml
0.153;321;;1000rounds;Yes;Yes;2;0.67503;0.72487;0.00000;0.04448;1.39990;shimizu_agent@54;TimeDependentAgent@55;0.9715755663045613;0.9047667170295441;0.7248747887960141;0.675029926298976;0.7248747887960141;0.0;0.0;0.0;0.7248747887960141;0.675029926298976;Domain16_util2.xml;Domain16_util3.xml
0.337;457;;1000rounds;Yes;Yes;2;0.57033;0.61445;0.00000;0.00940;1.18478;shimizu_agent@56;TimeDependentAgent@57;0.9327457078027848;0.8657829101451712;0.6144462451869485;0.5703345014997466;0.6144462451869485;0.0;0.0;0.0;0.6144462451869485;0.5703345014997466;Domain16_util1.xml;Domain16_util3.xml
0.062;18;;1000rounds;Yes;Yes;2;0.78991;0.98456;0.00000;0.20008;1.77447;shimizu_agent@58;RandomAgent@59;0.9999999999999998;0.8022955985970024;0.9845590716167294;0.789907409716853;0.9845590716167294;0.0;0.0;0.0;0.9845590716167294;0.789907409716853;Domain16_util2.xml;Domain16_util3.xml
0.165;191;;1000rounds;Yes;Yes;2;0.68954;0.81837;0.00000;0.11788;1.50791;shimizu_agent@60;RandomAgent@61;0.9738318039979394;0.8205226848534318;0.8183722325855495;0.6895369187305912;0.8183722325855495;0.0;0.0;0.0;0.8183722325855495;0.6895369187305912;Domain16_util1.xml;Domain16_util3.xml
0.541;747;;1000rounds;Yes;Yes;2;0.44536;0.49423;0.00000;0.04153;0.93959;shimizu_agent@62;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@63;0.9783526385338488;0.8816057069548753;0.49422958697220565;0.44535641573329554;0.49422958697220565;0.44535641573329554;0.0;0.0;0.49422958697220565;0.44535641573329554;Domain16_util2.xml;Domain16_util3.xml
0.628;745;;1000rounds;Yes;Yes;2;0.42966;0.48072;0.00000;0.07974;0.91037;shimizu_agent@64;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@65;0.949861993353169;0.8489683556903526;0.4807163747178717;0.42965503731437127;0.4807163747178717;0.42965503731437127;0.0;0.0;0.4807163747178717;0.42965503731437127;Domain16_util1.xml;Domain16_util3.xml
