sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.004;2;;1000rounds;Yes;Yes;2;0.99909;0.99909;0.00000;0.00000;1.99817;boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4_max_k_e_min-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM-negotiator.boaframework.omstrategy.BestBid_t@2;Atlas3@3;0.9999999999999999;0.9999999999999999;0.9990850434716991;0.9990850434716991;0.9990850434716991;0.9990850434716991;0.0;0.0;0.9990850434716991;0.9990850434716991;Domain16_util6.xml;Domain16_util6.xml
0.177;53;;1000rounds;Yes;Yes;2;0.82973;0.95352;0.00000;0.06367;1.78325;boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4_max_k_e_min-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM-negotiator.boaframework.omstrategy.BestBid_t@4;Atlas3@5;1.0;0.8701818753909635;0.9535155759337377;0.8297319720805145;0.9535155759337377;0.8297319720805145;0.0;0.0;0.9535155759337377;0.8297319720805145;Domain16_util5.xml;Domain16_util6.xml
0.096;120;;1000rounds;Yes;Yes;2;0.63230;0.89679;0.00000;0.21159;1.52910;boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4_max_k_e_min-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM-negotiator.boaframework.omstrategy.BestBid_t@6;Atlas3@7;1.0;0.7050703994361021;0.8967934890750091;0.6323025435538123;0.8967934890750091;0.6323025435538123;0.0;0.0;0.8967934890750091;0.6323025435538123;Domain16_util3.xml;Domain16_util6.xml
0.085;100;;1000rounds;Yes;Yes;2;0.68910;0.91336;0.00000;0.23465;1.60246;boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4_max_k_e_min-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM-negotiator.boaframework.omstrategy.BestBid_t@8;Atlas3@9;0.9999999999999998;0.7544627805557856;0.9133627504222978;0.689098200339687;0.9133627504222978;0.689098200339687;0.0;0.0;0.9133627504222978;0.689098200339687;Domain16_util2.xml;Domain16_util6.xml
0.095;66;;1000rounds;Yes;Yes;2;0.79060;0.94224;0.00000;0.13764;1.73284;boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4_max_k_e_min-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM-negotiator.boaframework.omstrategy.BestBid_t@10;Atlas3@11;0.9999999999999996;0.8390728174451942;0.9422361006535757;0.7906046996739697;0.9422361006535757;0.7906046996739697;0.0;0.0;0.9422361006535757;0.7906046996739697;Domain16_util1.xml;Domain16_util6.xml
0.126;159;;1000rounds;No;Yes;0;0.60574;0.60574;0.96452;0.96548;0.00000;boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4_max_k_e_min-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM-negotiator.boaframework.omstrategy.BestBid_t@12;Atlas3@13;0.7;0.7;0.6057401075878139;0.6057401075878139;0.0;0.0;0.0;0.0;0.6057401075878139;0.6057401075878139;Domain16_util4.xml;Domain16_util6.xml
0.003;3;;1000rounds;Yes;Yes;2;0.99817;0.99817;0.00000;0.00000;1.99634;boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4_max_k_e_min-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM-negotiator.boaframework.omstrategy.BestBid_t@14;Mercury@15;0.9999999999999999;0.9999999999999999;0.9981709240888471;0.9981709240888471;0.9981709240888471;0.9981709240888471;0.0;0.0;0.9981709240888471;0.9981709240888471;Domain16_util6.xml;Domain16_util6.xml
0.122;152;;1000rounds;No;Yes;0;0.60963;0.60963;1.15268;1.15575;0.00000;boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4_max_k_e_min-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM-negotiator.boaframework.omstrategy.BestBid_t@16;Mercury@17;0.7;0.7;0.609633926303738;0.609633926303738;0.0;0.0;0.0;0.0;0.609633926303738;0.609633926303738;Domain16_util5.xml;Domain16_util6.xml
0.124;152;;1000rounds;No;Yes;0;0.60963;0.60963;1.06561;1.14876;0.00000;boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4_max_k_e_min-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM-negotiator.boaframework.omstrategy.BestBid_t@18;Mercury@19;0.7;0.7;0.609633926303738;0.609633926303738;0.0;0.0;0.0;0.0;0.609633926303738;0.609633926303738;Domain16_util3.xml;Domain16_util6.xml
0.095;152;;1000rounds;No;Yes;0;0.60963;0.60963;1.09097;1.17112;0.00000;boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4_max_k_e_min-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM-negotiator.boaframework.omstrategy.BestBid_t@20;Mercury@21;0.7;0.7;0.609633926303738;0.609633926303738;0.0;0.0;0.0;0.0;0.609633926303738;0.609633926303738;Domain16_util2.xml;Domain16_util6.xml
