sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
1.607;956;;1000rounds;Yes;Yes;2;0.36178;0.38759;0.01013;0.05556;0.74937;shimizu_agent@0;shimizu_agent@1;0.9290327677383023;0.8671452813917148;0.3875948312934957;0.3617752147388716;0.3875948312934957;0.3617752147388716;0.0;0.0;0.3875948312934957;0.3617752147388716;Domain16_util2.xml;Domain16_util6.xml
0.311;427;;1000rounds;Yes;Yes;2;0.65954;0.66521;0.00000;0.09865;1.32475;shimizu_agent@2;shimizu_agent@3;0.9740854847492526;0.9824528492893013;0.6595443149032358;0.6652097804085889;0.6595443149032358;0.6652097804085889;0.0;0.0;0.6595443149032358;0.6652097804085889;Domain16_util1.xml;Domain16_util6.xml
0.396;580;;1000rounds;Yes;Yes;2;0.52768;0.55084;0.00000;0.09174;1.07852;shimizu_agent@4;TitForTatAgent@5;0.9358368509125479;0.8965005194049658;0.5508369370194742;0.5276834307858924;0.5508369370194742;0.0;0.0;0.0;0.5508369370194742;0.5276834307858924;Domain16_util2.xml;Domain16_util6.xml
0.025;50;;1000rounds;Yes;Yes;2;0.87836;0.95082;0.00000;0.06440;1.82918;shimizu_agent@6;TitForTatAgent@7;0.9944334044185239;0.9186594987563379;0.9508152169280688;0.8783649329477086;0.9508152169280688;0.0;0.0;0.0;0.9508152169280688;0.8783649329477086;Domain16_util1.xml;Domain16_util6.xml
0.261;496;;1000rounds;Yes;Yes;2;0.54515;0.60474;0.00000;0.03317;1.14989;shimizu_agent@8;TimeDependentAgent@9;0.951376142639536;0.8576238759054109;0.6047400559722417;0.5451466433446973;0.6047400559722417;0.0;0.0;0.0;0.6047400559722417;0.5451466433446973;Domain16_util2.xml;Domain16_util6.xml
0.102;190;;1000rounds;Yes;Yes;2;0.81149;0.83114;0.00000;0.01935;1.64263;shimizu_agent@10;TimeDependentAgent@11;0.9881200681371981;0.964760267620042;0.8311400183270088;0.8114913281971281;0.8311400183270088;0.0;0.0;0.0;0.8311400183270088;0.8114913281971281;Domain16_util1.xml;Domain16_util6.xml
0.092;147;;1000rounds;Yes;Yes;2;0.70403;0.86897;0.00000;0.18200;1.57300;shimizu_agent@12;RandomAgent@13;0.9932229277707123;0.8046942238536783;0.8689715066502434;0.7040275979777864;0.8689715066502434;0.0;0.0;0.0;0.8689715066502434;0.7040275979777864;Domain16_util2.xml;Domain16_util6.xml
0.001;2;;1000rounds;Yes;Yes;2;0.83831;0.99909;0.00000;0.14595;1.83739;shimizu_agent@14;RandomAgent@15;0.9999999999999996;0.8390728174451942;0.9990850434716988;0.838305102293153;0.9990850434716988;0.0;0.0;0.0;0.9990850434716988;0.838305102293153;Domain16_util1.xml;Domain16_util6.xml
0.560;700;;1000rounds;Yes;Yes;2;0.45229;0.50173;0.00000;0.06014;0.95402;shimizu_agent@16;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@17;0.951376142639536;0.8576238759054109;0.5017300035258629;0.45228759792951784;0.5017300035258629;0.45228759792951784;0.0;0.0;0.5017300035258629;0.45228759792951784;Domain16_util2.xml;Domain16_util6.xml
0.241;386;;1000rounds;Yes;Yes;2;0.64580;0.69907;0.00000;0.04542;1.34488;shimizu_agent@18;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@19;0.9944334044185239;0.9186594987563379;0.6990719151946343;0.6458039848157107;0.6990719151946343;0.6458039848157107;0.0;0.0;0.6990719151946343;0.6458039848157107;Domain16_util1.xml;Domain16_util6.xml
0.972;959;;1000rounds;Yes;Yes;2;0.36966;0.37698;0.00579;0.09991;0.74664;shimizu_agent@20;shimizu_agent@21;0.9060742874911862;0.8884875566899714;0.3769798380939663;0.3696627306320589;0.3769798380939663;0.3696627306320589;0.0;0.0;0.3769798380939663;0.3696627306320589;Domain16_util2.xml;Domain16_util5.xml
0.572;855;;1000rounds;Yes;Yes;2;0.43852;0.44546;0.00000;0.07067;0.88398;shimizu_agent@22;shimizu_agent@23;0.9582739740541281;0.973443395094575;0.43851901212743655;0.4454607424773273;0.43851901212743655;0.4454607424773273;0.0;0.0;0.43851901212743655;0.4454607424773273;Domain16_util1.xml;Domain16_util5.xml
0.253;484;;1000rounds;Yes;Yes;2;0.52168;0.62169;0.00000;0.01215;1.14337;shimizu_agent@24;TitForTatAgent@25;0.9673639260100955;0.8117377327368888;0.6216942875907473;0.5216782411411958;0.6216942875907473;0.0;0.0;0.0;0.6216942875907473;0.5216782411411958;Domain16_util2.xml;Domain16_util5.xml
0.056;114;;1000rounds;Yes;Yes;2;0.83510;0.89039;0.00000;0.05013;1.72549;shimizu_agent@26;TitForTatAgent@27;0.9874247177506319;0.9261057553616229;0.8903929155001845;0.8350996169676432;0.8903929155001845;0.0;0.0;0.0;0.8903929155001845;0.8350996169676432;Domain16_util1.xml;Domain16_util5.xml
0.278;558;;1000rounds;Yes;Yes;2;0.51966;0.56719;0.00000;0.12339;1.08685;shimizu_agent@28;TimeDependentAgent@29;0.9444054457629794;0.8652657463440134;0.5671883854339637;0.5196588857486792;0.5671883854339637;0.0;0.0;0.0;0.5671883854339637;0.5196588857486792;Domain16_util2.xml;Domain16_util5.xml
0.118;239;;1000rounds;Yes;Yes;2;0.74696;0.79409;0.00000;0.04288;1.54105;shimizu_agent@30;TimeDependentAgent@31;0.9873836870152098;0.9287806852644447;0.7940920366341018;0.7469612427744093;0.7940920366341018;0.0;0.0;0.0;0.7940920366341018;0.7469612427744093;Domain16_util1.xml;Domain16_util5.xml
0.174;298;;1000rounds;Yes;Yes;2;0.61851;0.73709;0.00000;0.06452;1.35560;shimizu_agent@32;RandomAgent@33;0.9673639260100955;0.8117377327368888;0.7370887379209266;0.618508427757501;0.7370887379209266;0.0;0.0;0.0;0.7370887379209266;0.618508427757501;Domain16_util2.xml;Domain16_util5.xml
0.003;3;;1000rounds;Yes;Yes;2;0.82326;0.99817;0.00000;0.15414;1.82143;shimizu_agent@34;RandomAgent@35;0.9999999999999996;0.8247647800277967;0.9981709240888468;0.8232562226362807;0.9981709240888468;0.0;0.0;0.0;0.9981709240888468;0.8232562226362807;Domain16_util1.xml;Domain16_util5.xml
0.666;764;;1000rounds;Yes;Yes;2;0.42531;0.46971;0.00505;0.09734;0.89502;shimizu_agent@36;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@37;0.9444054457629794;0.8551179215153852;0.46971408252736946;0.4253056055101534;0.46971408252736946;0.4253056055101534;0.0;0.0;0.46971408252736946;0.4253056055101534;Domain16_util2.xml;Domain16_util5.xml
