sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.001;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@104;TitForTatAgent@105;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile2.xml;Symposium-Profile4.xml
0.003;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@106;TitForTatAgent@107;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile1.xml;Symposium-Profile4.xml
0.001;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@108;TimeDependentAgent@109;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile2.xml;Symposium-Profile4.xml
0.003;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@110;TimeDependentAgent@111;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile1.xml;Symposium-Profile4.xml
0.001;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@112;RandomAgent@113;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile2.xml;Symposium-Profile4.xml
0.001;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@114;RandomAgent@115;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile1.xml;Symposium-Profile4.xml
0.001;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@116;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@117;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.9999999999999999;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile2.xml;Symposium-Profile4.xml
0.001;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@118;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@119;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.9999999999999999;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile1.xml;Symposium-Profile4.xml
0.002;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@120;shimizu_agent@121;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.9999999999999999;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile2.xml;Symposium-Profile3.xml
0.001;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@122;shimizu_agent@123;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.9999999999999999;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile1.xml;Symposium-Profile3.xml
0.001;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@124;TitForTatAgent@125;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile2.xml;Symposium-Profile3.xml
0.003;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@126;TitForTatAgent@127;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile1.xml;Symposium-Profile3.xml
0.003;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@128;TimeDependentAgent@129;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile2.xml;Symposium-Profile3.xml
0.006;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@130;TimeDependentAgent@131;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile1.xml;Symposium-Profile3.xml
0.001;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@132;RandomAgent@133;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile2.xml;Symposium-Profile3.xml
0.001;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@134;RandomAgent@135;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.0;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile1.xml;Symposium-Profile3.xml
0.001;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@136;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@137;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.9999999999999999;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile2.xml;Symposium-Profile3.xml
0.002;2;;1000rounds;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;shimizu_agent@138;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@139;1.0;0.9999999999999999;1.0;0.9999999999999999;1.0;0.9999999999999999;0.0;0.0;1.0;0.9999999999999999;Symposium-Profile1.xml;Symposium-Profile3.xml
