sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.175;323;;1000rounds;Yes;Yes;2;0.72573;0.76412;0.01007;0.04270;1.48985;shimizu_agent@110;TimeDependentAgent@111;0.9070063549788661;0.7641159660228369;0.725730718573086;0.7641159660228369;0.725730718573086;0.0;0.0;0.0;0.725730718573086;0.7641159660228369;Travel-C-prof1.xml;Travel-B-prof2.xml
0.221;418;;1000rounds;Yes;No;2;0.68794;0.96763;0.01257;0.14240;1.65557;shimizu_agent@112;TimeDependentAgent@113;0.9676338305976419;0.6879370896499721;0.9676338305976419;0.6879370896499721;0.9676338305976419;0.0;0.0;0.0;0.9676338305976419;0.6879370896499721;Travel-B-prof1.xml;Travel-B-prof2.xml
0.211;423;;1000rounds;Yes;Yes;2;0.68448;0.84078;0.02777;0.08458;1.52526;shimizu_agent@114;TimeDependentAgent@115;0.9491932562937277;0.6844803202266878;0.8407815415585432;0.6844803202266878;0.8407815415585432;0.0;0.0;0.0;0.8407815415585432;0.6844803202266878;Travel-A-prof1.xml;Travel-B-prof2.xml
0.583;793;;1000rounds;Yes;Yes;2;0.44126;0.80202;0.04438;0.06865;1.24328;shimizu_agent@116;RandomAgent@117;0.7636150819066964;0.8020154681025256;0.4412623955947492;0.8020154681025256;0.4412623955947492;0.0;0.0;0.0;0.4412623955947492;0.8020154681025256;Travel-C-prof1.xml;Travel-B-prof2.xml
0.423;685;;1000rounds;Yes;No;2;0.80202;0.88241;0.00000;0.00000;1.68443;shimizu_agent@118;RandomAgent@119;0.8824121625110543;0.8020154681025256;0.8824121625110543;0.8020154681025256;0.8824121625110543;0.0;0.0;0.0;0.8824121625110543;0.8020154681025256;Travel-B-prof1.xml;Travel-B-prof2.xml
0.378;636;;1000rounds;Yes;Yes;2;0.73522;0.80202;0.00000;0.13956;1.53723;shimizu_agent@120;RandomAgent@121;0.8824121625110543;0.8020154681025256;0.7352154833724103;0.8020154681025256;0.7352154833724103;0.0;0.0;0.0;0.7352154833724103;0.8020154681025256;Travel-A-prof1.xml;Travel-B-prof2.xml
0.617;927;;1000rounds;Yes;Yes;2;0.37425;0.83413;0.00000;0.09600;1.20839;shimizu_agent@122;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@123;0.7106251135607424;0.8341338761961201;0.3742529659005989;0.8341338761961201;0.3742529659005989;0.8341338761961201;0.0;0.0;0.3742529659005989;0.8341338761961201;Travel-C-prof1.xml;Travel-B-prof2.xml
0.569;983;;1000rounds;Yes;No;2;0.60597;0.81272;0.10122;0.27665;1.41868;shimizu_agent@124;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@125;0.6059659787737224;0.8127176826084485;0.6059659787737224;0.8127176826084485;0.6059659787737224;0.8127176826084485;0.0;0.0;0.6059659787737224;0.8127176826084485;Travel-B-prof1.xml;Travel-B-prof2.xml
0.564;967;;1000rounds;Yes;Yes;2;0.46185;0.81552;0.07874;0.30804;1.27737;shimizu_agent@126;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@127;0.6096330925223281;0.8155238391606758;0.46184716737385034;0.8155238391606758;0.46184716737385034;0.8155238391606758;0.0;0.0;0.46184716737385034;0.8155238391606758;Travel-A-prof1.xml;Travel-B-prof2.xml
0.187;353;;1000rounds;Yes;Yes;2;0.69154;0.72485;0.00000;0.20677;1.41639;shimizu_agent@128;TitForTatAgent@129;0.8824121625110543;0.8020154681025256;0.6915359843073511;0.7248501675259359;0.6915359843073511;0.0;0.0;0.0;0.6915359843073511;0.7248501675259359;Travel-C-prof1.xml;Travel-A-prof2.xml
0.286;652;;1000rounds;Yes;Yes;2;0.62760;0.89028;0.03005;0.03838;1.51788;shimizu_agent@130;TitForTatAgent@131;0.8902790858809855;0.7567252253539747;0.8902790858809855;0.627602041622995;0.8902790858809855;0.0;0.0;0.0;0.8902790858809855;0.627602041622995;Travel-B-prof1.xml;Travel-A-prof2.xml
0.270;617;;1000rounds;Yes;Yes;2;0.57378;0.75020;0.05256;0.09872;1.32398;shimizu_agent@132;TitForTatAgent@133;0.8954941415792244;0.6849053327475814;0.7502005403362764;0.5737796897256143;0.7502005403362764;0.0;0.0;0.0;0.7502005403362764;0.5737796897256143;Travel-A-prof1.xml;Travel-A-prof2.xml
0.220;408;;1000rounds;Yes;Yes;2;0.66569;0.71348;0.00000;0.20006;1.37918;shimizu_agent@134;TimeDependentAgent@135;0.8824121625110543;0.8020154681025256;0.6656940481808076;0.7134827505044355;0.6656940481808076;0.0;0.0;0.0;0.6656940481808076;0.7134827505044355;Travel-C-prof1.xml;Travel-A-prof2.xml
0.286;550;;1000rounds;Yes;Yes;2;0.61989;0.94304;0.00000;0.08893;1.56293;shimizu_agent@136;TimeDependentAgent@137;0.94303963812983;0.7258365917296608;0.94303963812983;0.6198919763282066;0.94303963812983;0.0;0.0;0.0;0.94303963812983;0.6198919763282066;Travel-B-prof1.xml;Travel-A-prof2.xml
0.303;529;;1000rounds;Yes;Yes;2;0.65719;0.79009;0.00000;0.04513;1.44728;shimizu_agent@138;TimeDependentAgent@139;0.9195578738934735;0.7648790432459178;0.7900913666901563;0.6571900973150001;0.7900913666901563;0.0;0.0;0.0;0.7900913666901563;0.6571900973150001;Travel-A-prof1.xml;Travel-A-prof2.xml
0.266;432;;1000rounds;Yes;Yes;2;0.65472;0.70858;0.00000;0.19721;1.36330;shimizu_agent@140;RandomAgent@141;0.8824121625110543;0.8020154681025256;0.654722357736518;0.708578456081056;0.654722357736518;0.0;0.0;0.0;0.654722357736518;0.708578456081056;Travel-C-prof1.xml;Travel-A-prof2.xml
0.653;969;;1000rounds;Yes;Yes;2;0.63156;0.71063;0.00000;0.08368;1.34219;shimizu_agent@142;RandomAgent@143;0.7106251135607424;0.8341338761961201;0.7106251135607424;0.6315618411606957;0.7106251135607424;0.0;0.0;0.0;0.7106251135607424;0.6315618411606957;Travel-B-prof1.xml;Travel-A-prof2.xml
0.452;623;;1000rounds;Yes;Yes;2;0.67073;0.73797;0.00000;0.00000;1.40870;shimizu_agent@144;RandomAgent@145;0.8824121625110543;0.8020154681025256;0.7379674823054235;0.6707311627271593;0.7379674823054235;0.0;0.0;0.0;0.7379674823054235;0.6707311627271593;Travel-A-prof1.xml;Travel-A-prof2.xml
0.585;927;;1000rounds;Yes;Yes;2;0.37425;0.63923;0.00000;0.06654;1.01348;shimizu_agent@146;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@147;0.7106251135607424;0.8341338761961201;0.3742529659005989;0.6392313512420512;0.3742529659005989;0.6392313512420512;0.0;0.0;0.3742529659005989;0.6392313512420512;Travel-C-prof1.xml;Travel-A-prof2.xml
0.566;993;;1000rounds;Yes;Yes;2;0.60307;0.88241;0.00000;0.24627;1.48548;shimizu_agent@148;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@149;0.8824121625110543;0.8020154681025256;0.8824121625110543;0.6030694560397897;0.8824121625110543;0.6030694560397897;0.0;0.0;0.8824121625110543;0.6030694560397897;Travel-B-prof1.xml;Travel-A-prof2.xml
0.543;993;;1000rounds;Yes;Yes;2;0.60307;0.66352;0.00000;0.00000;1.26659;shimizu_agent@150;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@151;0.8824121625110543;0.8020154681025256;0.6635231414020657;0.6030694560397897;0.6635231414020657;0.6030694560397897;0.0;0.0;0.6635231414020657;0.6030694560397897;Travel-A-prof1.xml;Travel-A-prof2.xml
