sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
1.557;952;;1000rounds;Yes;Yes;2;0.36310;0.38902;0.01017;0.05576;0.75212;shimizu_agent@0;shimizu_agent@1;0.9290327677383023;0.8671452813917148;0.389016611657995;0.36310228325256066;0.389016611657995;0.36310228325256066;0.0;0.0;0.389016611657995;0.36310228325256066;Domain16_util2.xml;Domain16_util6.xml
0.463;648;;1000rounds;Yes;Yes;2;0.53875;0.54338;0.00000;0.08059;1.08213;shimizu_agent@2;shimizu_agent@3;0.9740854847492526;0.9824528492893013;0.538749768008593;0.5433776120483336;0.538749768008593;0.5433776120483336;0.0;0.0;0.538749768008593;0.5433776120483336;Domain16_util1.xml;Domain16_util6.xml
0.437;723;;1000rounds;Yes;Yes;2;0.46294;0.48325;0.00000;0.08048;0.94619;shimizu_agent@4;TitForTatAgent@5;0.9358368509125479;0.8965005194049658;0.48325291459102054;0.46294018932077574;0.48325291459102054;0.0;0.0;0.0;0.48325291459102054;0.46294018932077574;Domain16_util2.xml;Domain16_util6.xml
0.105;215;;1000rounds;Yes;Yes;2;0.75523;0.81753;0.00000;0.05538;1.57276;shimizu_agent@6;TitForTatAgent@7;0.9944334044185239;0.9186594987563379;0.8175260812025981;0.7552321720497326;0.8175260812025981;0.0;0.0;0.0;0.8175260812025981;0.7552321720497326;Domain16_util1.xml;Domain16_util6.xml
0.231;497;;1000rounds;Yes;Yes;2;0.54080;0.61618;0.00000;0.02604;1.15698;shimizu_agent@8;TimeDependentAgent@9;0.9702644475235962;0.851559555417745;0.6161820673986012;0.5407966134486022;0.6161820673986012;0.0;0.0;0.0;0.6161820673986012;0.5407966134486022;Domain16_util2.xml;Domain16_util6.xml
0.189;269;;1000rounds;Yes;Yes;2;0.72073;0.77807;0.00000;0.05087;1.49879;shimizu_agent@10;TimeDependentAgent@11;0.9943923736831018;0.921112244225105;0.7780659392100295;0.720727634672369;0.7780659392100295;0.0;0.0;0.0;0.7780659392100295;0.720727634672369;Domain16_util1.xml;Domain16_util6.xml
0.134;241;;1000rounds;Yes;Yes;2;0.64598;0.79733;0.00000;0.12512;1.44331;shimizu_agent@12;RandomAgent@13;0.9932229277707123;0.8046942238536783;0.7973271350060254;0.6459824095092439;0.7973271350060254;0.0;0.0;0.0;0.7973271350060254;0.6459824095092439;Domain16_util2.xml;Domain16_util6.xml
0.001;2;;1000rounds;Yes;Yes;2;0.83831;0.99909;0.00000;0.14595;1.83739;shimizu_agent@14;RandomAgent@15;0.9999999999999996;0.8390728174451942;0.9990850434716988;0.838305102293153;0.9990850434716988;0.0;0.0;0.0;0.9990850434716988;0.838305102293153;Domain16_util1.xml;Domain16_util6.xml
0.574;732;;1000rounds;Yes;Yes;2;0.43613;0.49692;0.00000;0.05201;0.93305;shimizu_agent@16;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@17;0.9702644475235962;0.851559555417745;0.4969201131460855;0.43612550342212264;0.4969201131460855;0.43612550342212264;0.0;0.0;0.4969201131460855;0.43612550342212264;Domain16_util2.xml;Domain16_util6.xml
0.234;377;;1000rounds;Yes;Yes;2;0.65115;0.70485;0.00000;0.04580;1.35600;shimizu_agent@18;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@19;0.9944334044185239;0.9186594987563379;0.7048549226201253;0.6511463382394799;0.7048549226201253;0.6511463382394799;0.0;0.0;0.7048549226201253;0.6511463382394799;Domain16_util1.xml;Domain16_util6.xml
