sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.039;24;;1000rounds;Yes;Yes;2;0.89120;0.90606;0.02649;0.04515;1.79726;WaveAgent@0;WaveAgent@1;0.9101612045305602;0.9253348840543643;0.8911993131389906;0.9060568710112579;0.0;0.0;0.0;0.0;0.8911993131389906;0.9060568710112579;Domain16_util5.xml;Domain16_util6.xml
0.011;10;;1000rounds;Yes;Yes;2;0.89555;0.91689;0.03127;0.05277;1.81244;WaveAgent2@2;WaveAgent@3;0.9029616928029646;0.9244734721122472;0.8955533112951749;0.9168885964416322;0.0;0.0;0.0;0.0;0.8955533112951749;0.9168885964416322;Domain16_util5.xml;Domain16_util6.xml
0.003;3;;1000rounds;Yes;Yes;2;0.89869;0.93447;0.02817;0.02817;1.83316;WaveAgent@4;WaveAgent2@5;0.9361800093624588;0.9003379012339247;0.9344676650588312;0.8986911148668798;0.0;0.0;0.0;0.0;0.9344676650588312;0.8986911148668798;Domain16_util5.xml;Domain16_util6.xml
0.002;3;;1000rounds;Yes;Yes;2;0.89869;0.93447;0.02817;0.02817;1.83316;WaveAgent2@6;WaveAgent2@7;0.9361800093624588;0.9003379012339247;0.9344676650588312;0.8986911148668798;0.0;0.0;0.0;0.0;0.9344676650588312;0.8986911148668798;Domain16_util5.xml;Domain16_util6.xml
0.369;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.44625;0.44625;0.00000;WaveAgent@8;WaveAgent@9;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util4.xml;Domain16_util6.xml
0.372;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.44625;0.44625;0.00000;WaveAgent2@10;WaveAgent@11;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util4.xml;Domain16_util6.xml
0.361;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.44625;0.44625;0.00000;WaveAgent@12;WaveAgent2@13;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util4.xml;Domain16_util6.xml
0.318;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.44625;0.44625;0.00000;WaveAgent2@14;WaveAgent2@15;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util4.xml;Domain16_util6.xml
0.376;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.45899;0.45899;0.00000;WaveAgent@16;WaveAgent@17;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util4.xml;Domain16_util5.xml
0.343;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.45899;0.45899;0.00000;WaveAgent2@18;WaveAgent@19;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util4.xml;Domain16_util5.xml
