sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
1.479;952;;1000rounds;Yes;Yes;2;0.36310;0.38902;0.01017;0.05576;0.75212;shimizu_agent@2;shimizu_agent@3;0.9290327677383023;0.8671452813917148;0.389016611657995;0.36310228325256066;0.389016611657995;0.36310228325256066;0.0;0.0;0.389016611657995;0.36310228325256066;Domain16_util2.xml;Domain16_util6.xml
0.468;669;;1000rounds;Yes;Yes;2;0.52325;0.53624;0.00000;0.06830;1.05949;shimizu_agent@4;shimizu_agent@5;0.9883737488885113;0.9644218823746331;0.5362444799607636;0.5232493389857346;0.5362444799607636;0.5232493389857346;0.0;0.0;0.5362444799607636;0.5232493389857346;Domain16_util1.xml;Domain16_util6.xml
0.487;770;;1000rounds;Yes;Yes;2;0.40103;0.46582;0.01613;0.04008;0.86685;shimizu_agent@6;TitForTatAgent@7;0.9417255598417054;0.8107585443413442;0.46581578519040756;0.4010341696530746;0.46581578519040756;0.0;0.0;0.0;0.46581578519040756;0.4010341696530746;Domain16_util2.xml;Domain16_util6.xml
0.149;310;;1000rounds;Yes;Yes;2;0.69233;0.74944;0.00000;0.05076;1.44177;shimizu_agent@8;TitForTatAgent@9;0.9944334044185239;0.9186594987563379;0.7494369168369869;0.6923312705625931;0.7494369168369869;0.0;0.0;0.0;0.7494369168369869;0.6923312705625931;Domain16_util1.xml;Domain16_util6.xml
0.314;633;;1000rounds;Yes;Yes;2;0.45462;0.54634;0.00000;0.03469;1.00095;shimizu_agent@10;TimeDependentAgent@11;0.9743346228866521;0.8107585443413442;0.5463378594894566;0.45461597820050725;0.5463378594894566;0.0;0.0;0.0;0.5463378594894566;0.45461597820050725;Domain16_util2.xml;Domain16_util6.xml
0.210;410;;1000rounds;Yes;Yes;2;0.63369;0.68368;0.00000;0.05487;1.31737;shimizu_agent@12;TimeDependentAgent@13;0.9941386929317887;0.9214506294705138;0.6836787928438267;0.6336905086791648;0.6836787928438267;0.0;0.0;0.0;0.6836787928438267;0.6336905086791648;Domain16_util1.xml;Domain16_util6.xml
0.178;322;;1000rounds;Yes;Yes;2;0.59982;0.74035;0.00000;0.08070;1.34017;shimizu_agent@14;RandomAgent@15;0.9932229277707123;0.8046942238536783;0.7403474837898093;0.5998183561745116;0.7403474837898093;0.0;0.0;0.0;0.7403474837898093;0.5998183561745116;Domain16_util2.xml;Domain16_util6.xml
0.008;10;;1000rounds;Yes;Yes;2;0.83219;0.99180;0.00000;0.14488;1.82398;shimizu_agent@16;RandomAgent@17;0.9999999999999996;0.8390728174451942;0.9917954642297249;0.8321886145006;0.9917954642297249;0.0;0.0;0.0;0.9917954642297249;0.8321886145006;Domain16_util1.xml;Domain16_util6.xml
0.688;731;;1000rounds;Yes;Yes;2;0.43652;0.49738;0.00000;0.05206;0.93390;shimizu_agent@18;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@19;0.9702644475235962;0.851559555417745;0.49737518982302886;0.4365249047334744;0.49737518982302886;0.4365249047334744;0.0;0.0;0.49737518982302886;0.4365249047334744;Domain16_util2.xml;Domain16_util6.xml
0.595;691;;1000rounds;Yes;Yes;2;0.48848;0.52878;0.00000;0.04242;1.01726;shimizu_agent@20;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@21;0.9944334044185239;0.9186594987563379;0.5287755951922279;0.4884839156403018;0.5287755951922279;0.4884839156403018;0.0;0.0;0.5287755951922279;0.4884839156403018;Domain16_util1.xml;Domain16_util6.xml
0.889;952;;1000rounds;Yes;Yes;2;0.36265;0.38754;0.00677;0.08881;0.75020;shimizu_agent@22;shimizu_agent@23;0.9255171408789191;0.8660700599326056;0.38754450292708276;0.3626520526220277;0.38754450292708276;0.3626520526220277;0.0;0.0;0.38754450292708276;0.3626520526220277;Domain16_util2.xml;Domain16_util5.xml
0.912;876;;1000rounds;Yes;Yes;2;0.43017;0.43698;0.00000;0.06932;0.86715;shimizu_agent@24;shimizu_agent@25;0.9582739740541281;0.973443395094575;0.4301699166242655;0.43697948127997727;0.4301699166242655;0.43697948127997727;0.0;0.0;0.4301699166242655;0.43697948127997727;Domain16_util1.xml;Domain16_util5.xml
0.231;525;;1000rounds;Yes;Yes;2;0.48843;0.60477;0.00628;0.07660;1.09320;shimizu_agent@26;TitForTatAgent@27;0.9770145088079258;0.7890725016240788;0.6047679407756775;0.48843261551167183;0.6047679407756775;0.0;0.0;0.0;0.6047679407756775;0.48843261551167183;Domain16_util2.xml;Domain16_util5.xml
0.236;445;;1000rounds;Yes;Yes;2;0.61859;0.65762;0.00000;0.06979;1.27622;shimizu_agent@28;TitForTatAgent@29;0.9873836870152098;0.9287806852644447;0.657623149572241;0.6185920301679642;0.657623149572241;0.0;0.0;0.0;0.657623149572241;0.6185920301679642;Domain16_util1.xml;Domain16_util5.xml
0.299;640;;1000rounds;Yes;Yes;2;0.45226;0.53896;0.00000;0.08241;0.99122;shimizu_agent@30;TimeDependentAgent@31;0.9673639260100955;0.8117377327368888;0.5389646138377754;0.4522578337881113;0.5389646138377754;0.0;0.0;0.0;0.5389646138377754;0.4522578337881113;Domain16_util2.xml;Domain16_util5.xml
0.176;355;;1000rounds;Yes;Yes;2;0.64667;0.71826;0.00000;0.04106;1.36494;shimizu_agent@32;TimeDependentAgent@33;0.9931486310584873;0.8941568551732009;0.7182641910277227;0.6466714348167386;0.7182641910277227;0.0;0.0;0.0;0.7182641910277227;0.6466714348167386;Domain16_util1.xml;Domain16_util5.xml
0.332;624;;1000rounds;Yes;Yes;2;0.45319;0.54692;0.00562;0.07804;1.00011;shimizu_agent@34;RandomAgent@35;0.9673639260100955;0.8015899079082606;0.5469163813214432;0.45319309512105943;0.5469163813214432;0.0;0.0;0.0;0.5469163813214432;0.45319309512105943;Domain16_util2.xml;Domain16_util5.xml
0.004;5;;1000rounds;Yes;Yes;2;0.82175;0.99635;0.00000;0.15386;1.81810;shimizu_agent@36;RandomAgent@37;0.9999999999999996;0.8247647800277967;0.9963451936963827;0.82175042451075;0.9963451936963827;0.0;0.0;0.0;0.9963451936963827;0.82175042451075;Domain16_util1.xml;Domain16_util5.xml
1.211;942;;1000rounds;Yes;Yes;2;0.34303;0.40879;0.00000;0.06250;0.75182;shimizu_agent@38;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@39;0.9673639260100955;0.8117377327368888;0.4087920369352664;0.3430269749579897;0.4087920369352664;0.3430269749579897;0.0;0.0;0.4087920369352664;0.3430269749579897;Domain16_util2.xml;Domain16_util5.xml
0.399;524;;1000rounds;Yes;Yes;2;0.55191;0.61550;0.00000;0.04112;1.16741;shimizu_agent@40;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@41;0.9934433425452225;0.890810199919103;0.6155004771018097;0.5519128062730034;0.6155004771018097;0.5519128062730034;0.0;0.0;0.6155004771018097;0.5519128062730034;Domain16_util1.xml;Domain16_util5.xml
0.454;775;;1000rounds;Yes;Yes;2;0.46232;0.47622;0.00000;0.07428;0.93854;shimizu_agent@42;shimizu_agent@43;0.9671701190773623;0.9389445299506889;0.4762171171127026;0.4623193462680712;0.4762171171127026;0.4623193462680712;0.0;0.0;0.4762171171127026;0.4623193462680712;Domain16_util2.xml;Domain16_util4.xml
1.575;954;;1000rounds;Yes;Yes;2;0.30356;0.34963;0.00000;0.07329;0.65318;shimizu_agent@44;shimizu_agent@45;0.7262661249867951;0.8364998992421361;0.30355529840883305;0.3496293821194293;0.30355529840883305;0.3496293821194293;0.0;0.0;0.30355529840883305;0.3496293821194293;Domain16_util1.xml;Domain16_util4.xml
0.192;368;;1000rounds;Yes;Yes;2;0.64086;0.69917;0.00000;0.04843;1.34003;shimizu_agent@46;TitForTatAgent@47;0.978325627588891;0.8967226078270019;0.6991741209753485;0.6408553792374205;0.6991741209753485;0.0;0.0;0.0;0.6991741209753485;0.6408553792374205;Domain16_util2.xml;Domain16_util4.xml
1.156;976;;1000rounds;Yes;Yes;2;0.28672;0.29209;0.03659;0.10407;0.57881;shimizu_agent@48;TitForTatAgent@49;0.713045792037676;0.6999432322807686;0.2920878666547157;0.2867206114659931;0.2920878666547157;0.0;0.0;0.0;0.2920878666547157;0.2867206114659931;Domain16_util1.xml;Domain16_util4.xml
0.240;550;;1000rounds;Yes;Yes;2;0.50557;0.60498;0.00000;0.02659;1.11055;shimizu_agent@50;TimeDependentAgent@51;0.999972989055042;0.835667137777691;0.6049750375575706;0.5055714140243227;0.6049750375575706;0.0;0.0;0.0;0.6049750375575706;0.5055714140243227;Domain16_util2.xml;Domain16_util4.xml
1.004;978;;1000rounds;Yes;Yes;2;0.29316;0.33699;0.00000;0.13116;0.63014;shimizu_agent@52;TimeDependentAgent@53;0.8241623970647809;0.7169661084690133;0.33698751122621684;0.2931565737371632;0.33698751122621684;0.0;0.0;0.0;0.33698751122621684;0.2931565737371632;Domain16_util1.xml;Domain16_util4.xml
0.013;23;;1000rounds;Yes;Yes;2;0.81901;0.98004;0.00000;0.16967;1.79904;shimizu_agent@54;RandomAgent@55;0.999972989055042;0.835667137777691;0.9800366900878843;0.8190065778644592;0.9800366900878843;0.0;0.0;0.0;0.9800366900878843;0.8190065778644592;Domain16_util2.xml;Domain16_util4.xml
1.388;963;;1000rounds;Yes;Yes;2;0.27050;0.33769;0.02272;0.05253;0.60819;shimizu_agent@56;RandomAgent@57;0.6525315293869512;0.8146182217544469;0.27049899040728725;0.33769005270745767;0.27049899040728725;0.0;0.0;0.0;0.27049899040728725;0.33769005270745767;Domain16_util1.xml;Domain16_util4.xml
0.409;628;;1000rounds;Yes;Yes;2;0.50513;0.55109;0.00000;0.06040;1.05622;shimizu_agent@58;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@59;0.978325627588891;0.8967226078270019;0.5510922503416523;0.5051251505058998;0.5510922503416523;0.5051251505058998;0.0;0.0;0.5510922503416523;0.5051251505058998;Domain16_util2.xml;Domain16_util4.xml
1.281;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.42792;0.42792;0.00000;shimizu_agent@60;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@61;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util1.xml;Domain16_util4.xml
0.597;933;;1000rounds;Yes;Yes;2;0.39908;0.40707;0.00000;0.06031;0.80615;shimizu_agent@62;shimizu_agent@63;0.9553941582867329;0.9366296132938778;0.40707366096815667;0.39907847703240695;0.40707366096815667;0.39907847703240695;0.0;0.0;0.40707366096815667;0.39907847703240695;Domain16_util2.xml;Domain16_util3.xml
0.802;954;;1000rounds;Yes;Yes;2;0.37132;0.38323;0.00223;0.10210;0.75455;shimizu_agent@64;shimizu_agent@65;0.8883956206497993;0.9168928245767618;0.37132008289158946;0.3832309747041792;0.37132008289158946;0.3832309747041792;0.0;0.0;0.37132008289158946;0.3832309747041792;Domain16_util1.xml;Domain16_util3.xml
0.196;411;;1000rounds;Yes;Yes;2;0.60573;0.67221;0.00000;0.03174;1.27794;shimizu_agent@66;TitForTatAgent@67;0.9783526385338488;0.8816057069548753;0.6722069671736319;0.6057340422807057;0.6722069671736319;0.0;0.0;0.0;0.6722069671736319;0.6057340422807057;Domain16_util2.xml;Domain16_util3.xml
0.373;685;;1000rounds;Yes;Yes;2;0.45314;0.50797;0.00000;0.08348;0.96111;shimizu_agent@68;TitForTatAgent@69;0.9500746433690601;0.8475284914592014;0.5079707207595453;0.4531429837387458;0.5079707207595453;0.0;0.0;0.0;0.5079707207595453;0.4531429837387458;Domain16_util1.xml;Domain16_util3.xml
0.246;550;;1000rounds;Yes;Yes;2;0.50546;0.59356;0.00000;0.00000;1.09903;shimizu_agent@70;TimeDependentAgent@71;0.9811116951159395;0.8354875071520202;0.5935641173286396;0.5054627390443972;0.5935641173286396;0.0;0.0;0.0;0.5935641173286396;0.5054627390443972;Domain16_util2.xml;Domain16_util3.xml
0.403;600;;1000rounds;Yes;Yes;2;0.47420;0.56280;0.00000;0.17197;1.03700;shimizu_agent@72;TimeDependentAgent@73;0.9738318039979394;0.8205226848534318;0.5628024983324791;0.47420120710594693;0.5628024983324791;0.0;0.0;0.0;0.5628024983324791;0.47420120710594693;Domain16_util1.xml;Domain16_util3.xml
0.010;15;;1000rounds;Yes;Yes;2;0.79208;0.98727;0.00000;0.20064;1.77935;shimizu_agent@74;RandomAgent@75;0.9999999999999998;0.8022955985970024;0.9872665107334343;0.7920795762036548;0.9872665107334343;0.0;0.0;0.0;0.9872665107334343;0.7920795762036548;Domain16_util2.xml;Domain16_util3.xml
0.775;549;;1000rounds;Yes;Yes;2;0.49261;0.58985;0.00000;0.18273;1.08247;shimizu_agent@76;RandomAgent@77;0.9740854847492526;0.8135052167769962;0.5898530104928182;0.49261436360592686;0.5898530104928182;0.0;0.0;0.0;0.5898530104928182;0.49261436360592686;Domain16_util1.xml;Domain16_util3.xml
